Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220616,1,2,Persita,RDarmawan,1,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,Toha,2,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,CFathoni,34,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,Kandaimu,34,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,IrvanF,5,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,NelsonA,6,Play_in,0,0,97,49,-,-
20220616,1,2,Persita,SinYB,8,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,Fahreza,8,Play_in,0,0,97,49,-,-
20220616,1,2,Persita,ElisaB,10,Play_in,0,0,97,49,-,-
20220616,1,2,Persita,Fergonzi,9,Play_in,0,0,97,50,-,-
20220616,1,2,Persita,Sirvi,9,Play_in,0,0,97,50,-,-
20220616,1,1,PSS,TryH,1,Play_in,0,0,3,49,-,-
20220616,1,1,PSS,BagusN,2,Play_in,0,0,2,49,-,-
20220616,1,1,PSS,Marckho,34,Play_in,0,0,2,50,-,-
20220616,1,1,PSS,Purwaka,34,Play_in,0,0,2,50,-,-
20220616,1,1,PSS,Syaiful,5,Play_in,0,0,2,49,-,-
20220616,1,1,PSS,Manda,6,Play_in,0,0,3,50,-,-
20220616,1,1,PSS,FandiEU,8,Play_in,0,0,2,49,-,-
20220616,1,1,PSS,Arlan,10,Play_in,0,0,2,50,-,-
20220616,1,1,PSS,Todd,7,Play_in,0,0,2,50,-,-
20220616,1,1,PSS,Boaz,9,Play_in,0,0,3,50,-,-
20220616,1,1,PSS,Komar,11,Play_in,0,0,2,50,-,-
20220616,1,2,Persita,Fergonzi,9,Kickoff_success,0,3,50,50,67,6
20220616,1,2,Persita,Toha,2,Carry,0,9,67,6,47,2
20220616,1,1,PSS,Komar,11,Tackle_lost,0,9,47,2,-,-
20220616,1,2,Persita,Toha,2,Throw_success,0,15,44,1,60,5
20220616,1,1,PSS,FandiEU,8,Pressure,0,21,55,8,-,-
20220616,1,2,Persita,SinYB,8,Pass_failed,0,23,60,7,26,8
20220616,1,1,PSS,Syaiful,5,Intercept,0,23,25,7,-,-
20220616,1,1,PSS,Syaiful,5,Pass_blocked,0,25,28,6,-,-
20220616,1,2,Persita,Fergonzi,9,Block_pass,0,25,30,5,-,-
20220616,1,1,PSS,Syaiful,5,Throw_success,0,40,36,1,16,9
20220616,1,1,PSS,Purwaka,34,Pass_success,0,45,15,15,16,63
20220616,1,1,PSS,Marckho,34,Pass_success,0,47,16,63,31,77
20220616,1,2,Persita,Fahreza,8,Pressure,0,47,32,77,-,-
20220616,1,1,PSS,BagusN,2,Pass_success,0,50,29,72,7,55
20220616,1,2,Persita,Fergonzi,9,Pressure,0,51,10,52,-,-
20220616,1,1,PSS,TryH,1,Pass_success,0,54,6,52,42,59
20220616,1,1,PSS,Arlan,10,Ball_lost,0,55,47,61,-,-
20220616,1,2,Persita,CFathoni,34,Recovery,0,55,47,60,-,-
20220616,1,1,PSS,FandiEU,8,Ground_win,0,56,44,54,-,-
20220616,1,2,Persita,NelsonA,6,Ground_lost,0,56,44,54,-,-
20220616,1,1,PSS,Arlan,10,Recovery,0,58,42,54,-,-
20220616,1,2,Persita,ElisaB,10,Pressure,0,59,42,54,-,-
20220616,1,2,Persita,Fahreza,8,Pressure,0,59,43,59,-,-
20220616,1,1,PSS,Arlan,10,Pass_success,1,0,43,56,38,52
20220616,1,1,PSS,Manda,6,Pass_success,1,2,37,49,34,23
20220616,1,1,PSS,Syaiful,5,Pass_success,1,5,34,22,53,2
