Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220617,1,1,Dewa,IchsanK,6,Pass_success,10,32,44,25,41,43
20220617,1,2,PSIS,HariNur,9,Pressure,10,33,43,42,-,-
20220617,1,1,Dewa,AsepB,6,Pass_success,10,35,42,44,40,83
20220617,1,1,Dewa,DiasAngga,2,Carry,10,39,40,83,58,81
20220617,1,2,PSIS,Marukawa,11,Pressure,10,39,60,82,-,-
20220617,1,1,Dewa,DiasAngga,2,Pass_failed,10,40,58,82,73,81
20220617,1,2,PSIS,THidayat,5,Clearance,10,40,73,80,-,-
20220617,1,1,Dewa,Gufroni,7,Throw_success,10,46,80,98,80,81
20220617,1,2,PSIS,RioS,34,Tackle_win,10,47,78,83,-,-
20220617,1,2,PSIS,THidayat,5,Clearance,10,49,80,86,-,-
20220617,1,1,Dewa,AFaris,34,Pass_failed,10,53,52,93,62,90
20220617,1,2,PSIS,Eduardus,6,Clearance,10,53,62,89,-,-
20220617,1,1,Dewa,DiasAngga,2,Throw_success,11,5,70,99,78,82
20220617,1,2,PSIS,WPrasetyo,34,Pressure,11,7,79,80,-,-
20220617,1,1,Dewa,Rishadi,9,Pass_success,11,8,75,81,65,86
20220617,1,1,Dewa,IchsanK,6,Carry,11,10,65,86,56,76
20220617,1,2,PSIS,HariNur,9,Pressure,11,10,55,77,-,-
20220617,1,1,Dewa,IchsanK,6,Pass_success,11,12,55,76,45,44
20220617,1,1,Dewa,Mitrevski,34,Pass_success,11,15,45,44,53,9
20220617,1,2,PSIS,WawanF,7,Pressure,11,16,55,10,-,-
20220617,1,1,Dewa,MifthaAS,5,Pass_success,11,18,53,10,37,19
20220617,1,2,PSIS,RezaIrfana,10,Pressure,11,18,40,18,-,-
20220617,1,1,Dewa,Mitrevski,34,Pass_success,11,21,37,18,31,67
20220617,1,2,PSIS,HariNur,9,Pressure,11,23,34,67,-,-
20220617,1,1,Dewa,AFaris,34,Pass_failed,11,26,32,71,72,80
20220617,1,2,PSIS,THidayat,5,Clearance,11,27,72,81,-,-
20220617,1,1,Dewa,AsepB,6,Recovery,11,27,55,75,-,-
20220617,1,2,PSIS,Eduardus,6,Pressure,11,29,60,74,-,-
20220617,1,1,Dewa,AsepB,6,Pass_success,11,30,57,75,67,77
20220617,1,2,PSIS,Marukawa,11,Pressure,11,31,70,77,-,-
20220617,1,1,Dewa,RanggaM,10,Pass_success,11,34,67,79,87,91
20220617,1,1,Dewa,DiasAngga,2,Cross_blocked,11,35,87,90,-,-
20220617,1,2,PSIS,Marukawa,11,Block_cross,11,35,87,86,-,-
20220617,1,1,Dewa,DiasAngga,2,Throw_success,11,41,90,98,96,84
20220617,1,2,PSIS,RioS,34,Pressure,11,43,90,84,-,-
20220617,1,1,Dewa,Gufroni,7,Carry,11,43,96,84,89,86
20220617,1,1,Dewa,Gufroni,7,Pass_success,11,44,89,85,80,91
20220617,1,1,Dewa,AsepB,6,Cross_success,11,46,80,90,89,40
20220617,1,1,Dewa,Rishadi,9,Shot_off,11,48,89,39,-,-
20220617,1,2,PSIS,FajarSetya,1,GKpass_success,12,17,95,56,37,71
20220617,1,2,PSIS,HariNur,9,Aerial_win,12,17,37,70,-,-
20220617,1,1,Dewa,AFaris,34,Aerial_lost,12,17,37,70,-,-
20220617,1,1,Dewa,DiasAngga,2,Recovery,12,19,26,72,-,-
20220617,1,1,Dewa,DiasAngga,2,Pass_success,12,22,25,72,10,51
20220617,1,1,Dewa,MNatshir,1,Claim,12,22,10,51,-,-
20220617,1,1,Dewa,MNatshir,1,Pass_success,12,24,10,56,14,67
20220617,1,1,Dewa,AFaris,34,Pass_success,12,26,14,67,20,63
20220617,1,1,Dewa,AsepB,6,Pass_success,12,29,20,61,26,35
20220617,1,2,PSIS,RezaIrfana,10,Pressure,12,29,28,34,-,-
20220617,1,1,Dewa,IchsanK,6,Carry,12,32,25,34,24,48
20220617,1,1,Dewa,IchsanK,6,Pass_success,12,34,24,47,18,78
20220617,1,2,PSIS,HariNur,9,Pressure,12,35,19,71,-,-
20220617,1,1,Dewa,AFaris,34,Pass_failed,12,37,17,79,44,77
20220617,1,2,PSIS,THidayat,5,Intercept,12,37,44,78,-,-
20220617,1,2,PSIS,HariNur,9,Recovery,12,39,28,76,-,-
20220617,1,2,PSIS,HariNur,9,Pass_success,12,41,28,77,20,91
20220617,1,2,PSIS,Marukawa,11,Carry,12,45,17,91,17,78
20220617,1,1,Dewa,RanggaM,10,Tackle_win,12,45,17,77,-,-
20220617,1,1,Dewa,RanggaM,10,Carry,12,50,17,77,36,34
20220617,1,2,PSIS,EkaFebri,6,Pressure,12,50,38,34,-,-
20220617,1,1,Dewa,RanggaM,10,Pass_success,12,52,36,34,40,16
20220617,1,2,PSIS,Eduardus,6,Pressure,12,46,25,66,-,-
20220617,1,2,PSIS,Aqsha,2,Pressure,12,52,46,16,-,-
20220617,1,2,PSIS,EkaFebri,6,Pressure,12,52,44,18,-,-
20220617,1,1,Dewa,FebiEka,11,Carry,12,55,40,14,57,13
20220617,1,2,PSIS,EkaFebri,6,Foul,12,55,57,13,-,-
20220617,1,1,Dewa,IchsanK,6,Pass_success,13,31,50,11,27,55
20220617,1,1,Dewa,AFaris,34,Pass_success,13,35,27,55,32,16
20220617,1,1,Dewa,Mitrevski,34,Pass_success,13,37,32,15,42,4
20220617,1,2,PSIS,RezaIrfana,10,Pressure,13,38,44,6,-,-
20220617,1,1,Dewa,IchsanK,6,Pass_success,13,41,42,3,36,14
20220617,1,1,Dewa,Mitrevski,34,Pass_success,13,45,37,16,76,47
20220617,1,1,Dewa,Gufroni,7,Ball_lost,13,46,76,47,-,-
20220617,1,2,PSIS,THidayat,5,Recovery,13,47,76,45,-,-
20220617,1,2,PSIS,THidayat,5,Pass_blocked,13,47,76,44,-,-
20220617,1,1,Dewa,Rishadi,9,Block_pass,13,47,73,45,-,-
20220617,1,2,PSIS,THidayat,5,Recovery,13,48,72,45,-,-
20220617,1,2,PSIS,THidayat,5,Carry,13,51,72,45,63,70
20220617,1,1,Dewa,Rishadi,9,Pressure,13,51,71,45,-,-
20220617,1,2,PSIS,THidayat,5,Pass_success,13,52,63,70,58,89
20220617,1,1,Dewa,DiasAngga,2,Foul,13,57,58,90,-,-
20220617,1,2,PSIS,RioS,34,FKpass_failed,14,25,59,91,20,64
20220617,1,1,Dewa,AFaris,34,Aerial_win,14,25,19,64,-,-
20220617,1,2,PSIS,HariNur,9,Aerial_lost,14,25,20,64,-,-
20220617,1,2,PSIS,EkaFebri,6,Recovery,14,27,42,53,-,-
20220617,1,1,Dewa,Rishadi,9,Pressure,14,28,41,52,-,-
20220617,1,2,PSIS,EkaFebri,6,Pass_success,14,29,41,52,40,65
20220617,1,1,Dewa,RanggaM,10,Pressure,14,29,39,64,-,-
20220617,1,2,PSIS,Eduardus,6,Pass_success,14,30,40,65,54,66
20220617,1,2,PSIS,RioS,34,Pass_success,14,32,55,66,56,32
20220617,1,2,PSIS,WPrasetyo,34,Pass_success,14,35,55,31,45,2
20220617,1,1,Dewa,FebiEka,11,Pressure,14,36,42,3,-,-
20220617,1,2,PSIS,Aqsha,2,Pass_failed,14,37,45,2,29,1
20220617,1,1,Dewa,MifthaAS,5,Clearance,14,37,28,1,-,-
20220617,1,2,PSIS,WawanF,7,Throw_success,14,43,28,1,42,10
20220617,1,1,Dewa,AsepB,6,Pressure,14,43,40,9,-,-
20220617,1,2,PSIS,RezaIrfana,10,Pass_success,14,46,42,9,55,48
20220617,1,2,PSIS,RioS,34,Pass_success,14,49,54,52,43,66
20220617,1,1,Dewa,Gufroni,7,Pressure,14,49,41,69,-,-
20220617,1,2,PSIS,Marukawa,11,Pass_success,14,50,43,67,55,64
20220617,1,2,PSIS,RioS,34,Pass_success,14,53,57,63,55,14
20220617,1,2,PSIS,WPrasetyo,34,Pass_success,14,56,53,13,43,16
20220617,1,1,Dewa,AsepB,6,Pressure,14,56,41,16,-,-
20220617,1,2,PSIS,RezaIrfana,10,Pass_success,14,58,42,16,49,2
20220617,1,1,Dewa,Rishadi,9,Pressure,14,58,49,4,-,-
20220617,1,2,PSIS,WPrasetyo,34,Carry,15,0,50,1,40,2
20220617,1,2,PSIS,WPrasetyo,34,Pass_success,15,0,40,2,35,5
20220617,1,2,PSIS,WawanF,7,Carry,15,2,35,5,39,8
20220617,1,1,Dewa,AsepB,6,Pressure,15,2,37,9,-,-
20220617,1,2,PSIS,WawanF,7,Pass_success,15,3,39,8,47,16
20220617,1,2,PSIS,RezaIrfana,10,Pass_success,15,7,45,17,53,57
20220617,1,2,PSIS,RioS,34,Pass_success,15,9,53,57,53,44
20220617,1,2,PSIS,EkaFebri,6,Pass_success,15,11,53,43,42,27
20220617,1,2,PSIS,RezaIrfana,10,Pass_success,15,13,42,26,31,23
20220617,1,1,Dewa,MifthaAS,5,Pressure,15,14,29,23,-,-
20220617,1,2,PSIS,WawanF,7,Carry,15,18,30,22,42,44
20220617,1,2,PSIS,WawanF,7,Pass_success,15,20,42,43,51,62
20220617,1,1,Dewa,MifthaAS,5,Pressure,15,20,48,59,-,-
20220617,1,2,PSIS,RioS,34,Pass_success,15,21,51,61,42,62
20220617,1,2,PSIS,WawanF,7,Carry,15,24,42,61,35,61
20220617,1,1,Dewa,Gufroni,7,Pressure,15,24,33,61,-,-
20220617,1,2,PSIS,WawanF,7,Pass_success,15,24,35,61,27,61
20220617,1,1,Dewa,AFaris,34,Pressure,15,25,23,61,-,-
20220617,1,2,PSIS,Marukawa,11,Pass_failed,15,26,25,60,17,64
20220617,1,1,Dewa,DiasAngga,2,Intercept,15,26,16,64,-,-
20220617,1,2,PSIS,HariNur,9,Pressure,15,27,15,63,-,-
20220617,1,1,Dewa,DiasAngga,2,Pass_success,15,27,16,63,22,64
20220617,1,2,PSIS,WawanF,7,Pressure,15,28,23,66,-,-
20220617,1,1,Dewa,AFaris,34,Pass_success,15,29,23,66,31,63
20220617,1,2,PSIS,EkaFebri,6,Pressure,15,29,34,63,-,-
20220617,1,1,Dewa,RanggaM,10,Pass_success,15,30,34,64,43,84
20220617,1,2,PSIS,THidayat,5,Pressure,15,31,44,83,-,-
20220617,1,1,Dewa,Gufroni,7,Pass_failed,15,36,45,91,64,74
20220617,1,2,PSIS,RioS,34,Intercept,15,36,65,73,-,-
20220617,1,2,PSIS,RioS,34,Pass_success,15,37,65,73,57,79
20220617,1,2,PSIS,EkaFebri,6,Pass_success,15,38,57,79,61,82
20220617,1,2,PSIS,RioS,34,Pass_success,15,41,61,80,56,60
20220617,1,2,PSIS,Eduardus,6,Pass_success,15,44,55,57,59,32
20220617,1,2,PSIS,WPrasetyo,34,Pass_success,15,47,59,31,45,29
20220617,1,2,PSIS,RezaIrfana,10,Carry,15,49,44,29,40,22
20220617,1,1,Dewa,AsepB,6,Pressure,15,49,36,22,-,-
20220617,1,2,PSIS,RezaIrfana,10,Pass_success,15,52,39,22,47,45
