Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220617,1,1,Dewa,MNatshir,1,Play_in,0,0,2,49,-,-
20220617,1,1,Dewa,DiasAngga,2,Play_in,0,0,3,50,-,-
20220617,1,1,Dewa,Mitrevski,34,Play_in,0,0,3,49,-,-
20220617,1,1,Dewa,AFaris,34,Play_in,0,0,3,50,-,-
20220617,1,1,Dewa,MifthaAS,5,Play_in,0,0,2,49,-,-
20220617,1,1,Dewa,AsepB,6,Play_in,0,0,2,49,-,-
20220617,1,1,Dewa,IchsanK,6,Play_in,0,0,2,49,-,-
20220617,1,1,Dewa,RanggaM,10,Play_in,0,0,2,49,-,-
20220617,1,1,Dewa,FebiEka,11,Play_in,0,0,2,50,-,-
20220617,1,1,Dewa,Gufroni,7,Play_in,0,0,2,50,-,-
20220617,1,1,Dewa,Rishadi,9,Play_in,0,0,2,49,-,-
20220617,1,2,PSIS,FajarSetya,1,Play_in,0,0,97,49,-,-
20220617,1,2,PSIS,Aqsha,2,Play_in,0,0,98,49,-,-
20220617,1,2,PSIS,RioS,34,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,WPrasetyo,34,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,THidayat,5,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,EkaFebri,6,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,Eduardus,6,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,RezaIrfana,10,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,WawanF,7,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,Marukawa,11,Play_in,0,0,97,50,-,-
20220617,1,2,PSIS,HariNur,9,Play_in,0,0,97,50,-,-
20220617,1,1,Dewa,Rishadi,9,Kickoff_success,0,2,50,50,44,46
20220617,1,1,Dewa,RanggaM,10,Pass_success,0,4,44,44,38,14
20220617,1,1,Dewa,MifthaAS,5,Pass_success,0,7,38,13,23,22
20220617,1,1,Dewa,Mitrevski,34,Pass_success,0,11,22,22,22,66
20220617,1,1,Dewa,AFaris,34,Pass_success,0,14,22,66,17,34
20220617,1,1,Dewa,Mitrevski,34,Carry,0,19,17,33,22,38
20220617,1,1,Dewa,Mitrevski,34,Pass_success,0,19,22,38,22,64
20220617,1,1,Dewa,AFaris,34,Carry,0,22,22,64,27,68
20220617,1,2,PSIS,HariNur,9,Pressure,0,22,27,66,-,-
20220617,1,1,Dewa,AFaris,34,Pass_failed,0,23,27,68,42,71
20220617,1,2,PSIS,Eduardus,6,Intercept,0,23,42,70,-,-
20220617,1,1,Dewa,RanggaM,10,Tackle_win,0,25,44,69,-,-
20220617,1,2,PSIS,Eduardus,6,Tackle_win,0,27,36,65,-,-
20220617,1,2,PSIS,Eduardus,6,Carry,0,29,35,63,31,57
20220617,1,1,Dewa,IchsanK,6,Tackle_win,0,29,30,57,-,-
20220617,1,1,Dewa,AsepB,6,Pass_success,0,33,25,57,13,63
20220617,1,1,Dewa,AFaris,34,Pass_success,0,34,12,63,17,63
20220617,1,1,Dewa,AsepB,6,Pass_success,0,36,17,63,17,41
20220617,1,1,Dewa,Mitrevski,34,Pass_success,0,38,17,39,16,48
20220617,1,2,PSIS,RezaIrfana,10,Pressure,0,40,20,49,-,-
20220617,1,1,Dewa,AsepB,6,Pass_success,0,41,17,50,27,62
20220617,1,2,PSIS,HariNur,9,Pressure,0,41,30,59,-,-
20220617,1,1,Dewa,RanggaM,10,Pass_success,0,43,27,62,10,77
