Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220613,1,1,Persita,DedeS,1,Play_in,32,35,2,47,-,-
20220613,1,1,Persita,Toha,2,Play_in,32,35,3,49,-,-
20220613,1,1,Persita,CFathoni,34,Play_in,32,35,2,48,-,-
20220613,1,1,Persita,Wamiau,34,Play_in,32,35,3,49,-,-
20220613,1,1,Persita,ASetiawan,5,Play_in,32,35,3,48,-,-
20220613,1,1,Persita,NelsonA,6,Play_in,32,35,2,49,-,-
20220613,1,1,Persita,SinYB,8,Play_in,32,35,2,49,-,-
20220613,1,1,Persita,Fahreza,10,Play_in,32,35,2,49,-,-
20220613,1,1,Persita,Ghozali,8,Play_in,32,35,2,49,-,-
20220613,1,1,Persita,Hersus,9,Play_in,32,35,3,49,-,-
20220613,1,1,Persita,Fergonzi,9,Play_in,32,35,2,48,-,-
20220613,1,2,PSIS,Aldhila,1,Play_in,32,35,97,49,-,-
20220613,1,2,PSIS,Fredyan,2,Play_in,32,35,97,49,-,-
20220613,1,2,PSIS,Syiha,34,Play_in,32,35,97,49,-,-
20220613,1,2,PSIS,WPrasetyo,34,Play_in,32,35,97,50,-,-
20220613,1,2,PSIS,FrendiS,5,Play_in,32,35,97,49,-,-
20220613,1,2,PSIS,GunturTA,6,Play_in,32,35,97,50,-,-
20220613,1,2,PSIS,EkaFebri,6,Play_in,32,35,97,49,-,-
20220613,1,2,PSIS,Octafianus,10,Play_in,32,35,97,50,-,-
20220613,1,2,PSIS,Fortes,9,Play_in,32,35,97,50,-,-
20220613,1,2,PSIS,Marukawa,11,Play_in,32,35,97,51,-,-
20220613,1,2,PSIS,HariNur,7,Play_in,32,35,97,50,-,-
20220613,1,1,Persita,Toha,2,Throw_failed,32,40,20,97,33,94
20220613,1,2,PSIS,FrendiS,5,Intercept,32,42,33,93,-,-
20220613,1,2,PSIS,FrendiS,5,Pass_success,32,42,33,93,29,83
20220613,1,2,PSIS,Octafianus,10,Pass_success,32,43,29,82,24,88
20220613,1,2,PSIS,Marukawa,11,Carry,32,44,23,88,19,83
20220613,1,1,Persita,Toha,2,Tackle_lost,32,44,19,83,-,-
20220613,1,2,PSIS,Octafianus,10,Recovery,32,44,25,77,-,-
20220613,1,2,PSIS,Octafianus,10,Pass_success,32,45,25,76,22,65
20220613,1,1,Persita,Toha,2,Pressure,32,45,22,75,-,-
20220613,1,1,Persita,Ghozali,8,Pressure,32,45,23,64,-,-
20220613,1,1,Persita,CFathoni,34,Pressure,32,45,19,65,-,-
20220613,1,2,PSIS,Fortes,9,Pass_success,32,46,21,64,23,51
20220613,1,1,Persita,ASetiawan,5,Foul,32,49,22,50,-,-
20220613,1,2,PSIS,Fortes,9,FKshot_off,33,55,20,56,-,-
20220613,1,1,Persita,DedeS,1,GKpass_failed,34,26,5,39,60,52
20220613,1,2,PSIS,WPrasetyo,34,Clearance,34,26,60,52,-,-
20220613,1,2,PSIS,HariNur,7,Recovery,34,28,44,29,-,-
20220613,1,1,Persita,ASetiawan,5,Pressure,34,28,42,28,-,-
20220613,1,2,PSIS,HariNur,7,Pass_success,34,31,43,29,47,28
20220613,1,2,PSIS,Octafianus,10,Carry,34,37,47,28,24,5
20220613,1,1,Persita,ASetiawan,5,Pressure,34,37,22,6,-,-
