Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220613,1,2,PSIS,WPrasetyo,34,FKpass_success,20,20,75,66,58,72
20220613,1,1,Persita,Fergonzi,9,Pressure,20,20,58,71,-,-
20220613,1,2,PSIS,Octafianus,10,Pass_success,20,21,58,72,72,70
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,20,26,72,70,72,21
20220613,1,2,PSIS,Syiha,34,Pass_success,20,29,69,20,66,40
20220613,1,2,PSIS,GunturTA,6,Pass_success,20,33,66,42,55,57
20220613,1,1,Persita,Fahreza,10,Pressure,20,35,56,58,-,-
20220613,1,2,PSIS,Octafianus,10,Pass_success,20,37,59,62,69,53
20220613,1,2,PSIS,GunturTA,6,Pass_success,20,40,69,52,45,2
20220613,1,2,PSIS,Fredyan,2,Pass_success,20,45,46,2,33,71
20220613,1,2,PSIS,Marukawa,11,Foul,20,48,32,71,-,-
20220613,1,1,Persita,NelsonA,6,FKpass_success,20,58,32,71,39,74
20220613,1,2,PSIS,Octafianus,10,Tackle_win,20,58,39,75,-,-
20220613,1,1,Persita,SinYB,8,Foul,20,58,39,75,-,-
20220613,1,2,PSIS,GunturTA,6,FKpass_success,21,12,41,73,39,81
20220613,1,2,PSIS,Marukawa,11,Pass_success,21,14,40,80,52,63
20220613,1,1,Persita,Fergonzi,9,Pressure,21,14,50,63,-,-
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,21,16,53,63,47,75
20220613,1,2,PSIS,GunturTA,6,Pass_success,21,18,46,79,42,95
20220613,1,2,PSIS,Marukawa,11,Carry,21,21,42,95,42,88
20220613,1,1,Persita,Fahreza,10,Pressure,21,21,42,82,-,-
20220613,1,2,PSIS,Marukawa,11,Pass_success,21,23,42,88,60,64
20220613,1,2,PSIS,WPrasetyo,34,Pass_failed,21,26,61,63,39,28
20220613,1,1,Persita,Ghozali,8,Intercept,21,26,38,27,-,-
20220613,1,1,Persita,Ghozali,8,Carry,21,30,38,28,50,41
20220613,1,2,PSIS,HariNur,7,Foul,21,30,50,41,-,-
20220613,1,1,Persita,NelsonA,6,FKpass_success,21,45,50,40,53,10
20220613,1,1,Persita,ASetiawan,5,Pass_success,21,45,53,9,71,2
20220613,1,2,PSIS,HariNur,7,Pressure,21,45,73,4,-,-
20220613,1,1,Persita,Hersus,9,Pass_success,21,48,71,2,70,21
20220613,1,2,PSIS,EkaFebri,6,Pressure,21,48,71,22,-,-
20220613,1,1,Persita,Fahreza,10,Carry,21,51,70,21,78,18
20220613,1,1,Persita,Fahreza,10,Pass_success,21,52,78,18,87,3
20220613,1,2,PSIS,Fredyan,2,Pressure,21,52,88,5,-,-
20220613,1,1,Persita,ASetiawan,5,Carry,21,54,87,3,92,9
20220613,1,2,PSIS,EkaFebri,6,Pressure,21,54,91,11,-,-
20220613,1,1,Persita,ASetiawan,5,Pass_success,21,55,92,10,86,20
